View Extract,Loc,UY,Srl,Ext Type,Class,Sub br,Com date,Exp date,Sign share %,Country,Broker,Cedant,Org.Insured/Trty Name,Trty nature,Nature of risk Desc,Max Liability (FC),Gross UW Prem,Gross Book Prem,Gross Actual Acq.,Gross paid claims,Gross os loss,New/Renew,100% TSI (FC),Org Prem (FC),Accepted Share,Renewal Status,Running/Expired,Status,Inception Day,Inception Month,Inception Quarter,Inception Year,Expiry Day,Expiry Month,Expiry Quarter,Expiry Year,Renewal Date,Renewal Day,Renewal Month,Renewal Quarter,Renewal Year,Country RIMS,Country Name,Region,Hub,Written Line,Signed Line
202112723,HO,2021,12723,FAC,EN,OT,2021-12-25,2023-12-24 00:00:00,3.5,Saudi Arabia,ACE Ins. & Reins. Brokers Ltd. - KSA,Walaa Ins./Saudi United Co-op - Alkhobar,Welspun Middle East Pipes Coating,PR,Manufacturing Plant,3123227.0,1924,1257.3913043478262,448,0,0,Renew,20368870.43478261,12547.17391304348,3.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202112744,HO,2021,12744,FAC,EN,OT,2021-01-01,2022-12-31 00:00:00,3.5,Saudi Arabia,Chubb Arabia Co-operative Ins. Co. - KSA,Wataniya Insurance Co(Ex. SNIC),Saudi Cement Company,PR,Cement Plant,1959398.0,3165,2033.4782608695655,779,0,0,Renew,73021025.21739131,117929.34782608696,3.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113289,HO,2021,13289,FAC,EN,OT,2021-01-08,2022-03-31 00:00:00,3.5,Qatar,General Takaful - Qatar,General Takaful - Qatar,Al Jaber Trading & Contracting Co.,PR,Miscellaneous,7749554.0,10943,7080.652173913044,1357,318,0,New,25208619.130434785,10006.956521739132,3.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113529,HO,2021,13529,FAC,EN,OT,2021-01-31,2025-12-31 00:00:00,3.5,Lebanon,Chedid Re - Dubai UAE,LIA Insurance Sal (ex- Libano Arabe),Abniah,PR,Building - Residential -  Below 50 floors ,557234.0,3079,2111.0869565217395,728,2125,0,New,11362295.869565219,13273.04347826087,3.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113540,HO,2021,13540,FAC,EN,OT,2021-12-31,2023-12-30 00:00:00,3.25,Saudi Arabia,Chedid Re - KSA,Tawuniya (ex: NCCI),Al Rashid Trading & Contracting Co,PR,Commercial Complex,872351.0,733,481.304347826087,203,64,0,Renew,11378495.869565219,9557.608695652174,3.5,Not Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113552,HO,2021,13552,FAC,EN,OT,2021-01-15,2025-07-31 00:00:00,5.0,Qatar,Fenchurch Faris Ltd - Greece,Doha Insurance Company.,Gulf Contracting Co WLL,PR,Building - Residential - Below 20 floors ,10917705.0,5118,3309.7826086956525,1015,2816,0,New,12004104.130434783,4985.217391304348,5.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113555,HO,2021,13555,FAC,EN,OT,2021-01-04,2023-01-03 00:00:00,20.0,Saudi Arabia,AL-ETIHAD Cooperative Insurance Company,AL-ETIHAD Cooperative Insurance Company,Salem Al Salem Cont. Est,PR,Miscellaneous,1594733.0,4868,3150.6521739130435,966,0,0,New,4160171.739130435,12698.478260869566,20.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113558,HO,2021,13558,FAC,EN,OT,2021-01-02,2025-09-30 00:00:00,1.0,United Arab Emirates,Union Ins. Co. UAE,Union Ins. Co. UAE,Miral Asset Management LLC.,PR,Public Amunities - Car Pak,5442348.0,13291,8649.782608695652,2653,3480,7967,New,35493570.652173914,48606.52173913044,1.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113562,HO,2021,13562,FAC,EN,OT,2021-02-15,2022-08-15 00:00:00,3.0,United Arab Emirates,Union Ins. Co. UAE,Union Ins. Co. UAE,Al Shafar General Contracting LLC,PR,Public Amunities - Shopping malls,11193022.0,23468,15181.956521739132,4074,0,0,New,37026783.913043484,22216.304347826088,3.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113564,HO,2021,13564,FAC,EN,OT,2021-02-12,2024-06-30 00:00:00,11.0,United Arab Emirates,Kay International,Yas Takaful(EX:Al Hilal Takaful Ins.),Ghantoot Transport & Gen. Cont.LLC,PR,Infrastructure - Road Construction with Bridges/Underpass,4481137.0,6097,3894.130434782609,1159,74,457,New,14612404.565217393,12310.434782608696,11.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113565,HO,2021,13565,FAC,EN,OT,2021-02-12,2024-02-12 00:00:00,1.5,United Arab Emirates,Kay International,Yas Takaful(EX:Al Hilal Takaful Ins.),Ghantoot Transport & Gen. Cont.LLC,PR,Infrastructure - Road Construction with Bridges/Underpass,2688695.0,3426,1922.608695652174,566,0,75,New,8767483.043478262,7196.08695652174,1.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113573,HO,2021,13573,FAC,EN,OT,2021-01-01,2024-10-31 00:00:00,1.5,Qatar,Fenchurch Faris Ltd - Greece,Qatar Gen. Ins. & Reins. Co.,Hamad Bin Khaled Contracting Co.WLL,PR,Building - Residential - Below 20 floors ,6618701.0,3380,2175.6521739130435,500,0,0,New,12332983.695652176,4419.130434782609,1.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113574,HO,2021,13574,FAC,EN,OT,2021-02-19,2025-02-18 00:00:00,5.0,United Arab Emirates,Union Ins. Co. UAE,Union Ins. Co. UAE,China State Construction Engg. Corpn.,PR,Building - Residential - Below 20 floors ,9697784.0,13442,8694.782608695652,2333,71379,0,New,29494835.21739131,7305.652173913044,5.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113578,HO,2021,13578,FAC,EN,OT,2021-01-01,2023-12-31 00:00:00,5.0,Dubai,Berns Brett India,"Qatar Insurance Co., Dubai",Al Sahel Contracting,PR,Building - Residential - Below 20 floors ,3882128.0,2468,993.913043478261,381,0,4693,New,25318224.7826087,10018.695652173914,5.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113583,HO,2021,13583,FAC,EN,OT,2021-01-19,2023-01-18 00:00:00,5.0,Jordan,Middle East Ins. Co. Ltd - Jordan,Middle East Ins. Co. Ltd - Jordan,Petrojet,PR,Power - Generating Stations,692145.0,1050,680.8695652173914,261,0,0,New,1504662.391304348,2281.304347826087,5.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113584,HO,2021,13584,FAC,EN,OT,2021-01-19,2023-01-18 00:00:00,5.0,Jordan,Middle East Ins. Co. Ltd - Jordan,Middle East Ins. Co. Ltd - Jordan,Petrojet,PR,Power - Generating Stations,1810644.0,2153,1390.4347826086957,533,0,0,New,3936181.9565217393,4680.652173913044,5.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113622,HO,2021,13622,FAC,EN,OT,2021-03-01,2025-03-31 00:00:00,5.0,Iraq,Malakut Insurance Brokers LLC Dubai,Asia Insurance Co. - Iraq,Technoexport,PR,Energy - Refinery - Brown Field,4259183.0,15275,9783.913043478262,3634,0,0,New,25494456.521739133,57322.17391304348,5.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113633,HO,2021,13633,FAC,EN,OT,2021-02-15,2022-01-30 00:00:00,12.5,Qatar,General Takaful - Qatar,General Takaful - Qatar,Urbacon Trading & Contg Co,PR,Public Amunities - Hotels Below 20 floors,5021236.0,6083,3915.0000000000005,900,0,0,New,47413644.13043479,25970.21739130435,12.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113637,HO,2021,13637,FAC,EN,OT,2021-02-06,2026-02-15 00:00:00,8.5,Abu Dhabi,Fenchurch Faris Ltd - Greece,Al Wathba Nat'l Ins. Co.-Abu Dhabi,SEIDCO General Contracting,PR,Building - Mixed Occpuancy -  Below 50 floors ,6752851.0,8653,5611.956521739131,1373,7591,584,New,21535155.652173914,6653.478260869566,8.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113639,HO,2021,13639,FAC,EN,OT,2021-03-01,2023-02-28 00:00:00,5.0,Kuwait,Gulf Takaful Insurance Company - Kuwait,Gulf Takaful Insurance Company - Kuwait,Emdad Equipment Leasing,PR,Contracting Equipments ,744755.0,1490,971.7391304347827,0,60,0,New,1619032.8260869565,3238.04347826087,6.5,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113640,HO,2021,13640,FAC,EN,OT,2021-02-16,2022-04-30 00:00:00,1.1754,Kuwait,Ain Takaful - Kuwait,Ain Takaful - Kuwait,Mechanical Engineering & Contractor,PR,Miscellaneous,6115300.0,5682,3725.217391304348,303,0,20200,New,39882391.30434783,23963.478260869568,1.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113643,HO,2021,13643,FAC,EN,OT,2021-03-01,2025-02-23 00:00:00,7.5,United Arab Emirates,Union Ins. Co. UAE,Union Ins. Co. UAE,China State Construction Engg. Corpn.,PR,Infrastructure - Road Construction with Bridges/Underpass,6637981.0,5607,3791.739130434783,1163,35588,5064,New,43345514.34782609,36613.04347826087,20.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113644,HO,2021,13644,FAC,EN,OT,2021-04-02,2026-06-30 00:00:00,12.0,United Arab Emirates,Union Ins. Co. UAE,Union Ins. Co. UAE,Arabtec Engineering Services,PR,Miscellaneous,5916869.0,13754,8888.478260869566,2385,13642,13768,New,18988790.86956522,19408.04347826087,15.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113644,HO,2021,13644,FAC,EN,OT,2021-02-27,2025-01-31 00:00:00,2.5,United Arab Emirates,Union Ins. Co. UAE,Union Ins. Co. UAE,Larsen & Toubro Limited ,PR,Power - Substations,4891179.0,6559,4242.391304347826,1138,146,0,New,15949497.39130435,12710.217391304348,2.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113646,HO,2021,13646,FAC,EN,OT,2021-05-28,2026-09-22 00:00:00,30.0,Kuwait,Al Ahleia Ins. Co. S.A.K.,Al Ahleia Ins. Co. S.A.K.,Alghanim International Gen.Trdg,PR,Miscellaneous,7738500.0,20880,13616.739130434784,5282,45332,0,New,48913043.478260875,43730.21739130435,30.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113647,HO,2021,13647,FAC,EN,OT,2021-03-10,2023-03-09 00:00:00,5.0,Kuwait,Warba Ins. Co.,Warba Ins. Co.,Gulf Drilling & Maintenance Co.,PR,Contracting Equipments ,980249.0,10713,8096.739130434783,2831,0,0,New,6342059.347826088,69763.04347826088,5.75,Renewed,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113648,HO,2021,13648,FAC,EN,OT,2021-03-01,2022-03-31 00:00:00,17.5,Bahrain,Fenchurch Faris Ltd - Greece,Tazur Company b.s.c.,Down Town Construction Company,PR,Miscellaneous,2861844.0,7851,8095.434782608696,2793,0,0,New,17766158.47826087,7962.391304347827,17.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113651,HO,2021,13651,FAC,EN,OT,2021-03-01,2024-08-31 00:00:00,2.5,United Arab Emirates,Union Ins. Co. UAE,Union Ins. Co. UAE,Larsen & Toubro Limited ,PR,Infrastructure - Road Construction with Bridges/Underpass,4167523.0,6497,3208.04347826087,861,2088,0,New,23733543.91304348,19942.826086956524,2.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113653,HO,2021,13653,FAC,EN,OT,2021-03-08,2025-10-31 00:00:00,1.1083,Kuwait,Kuwait Ins.Co.,Kuwait Ins.Co.,The Kuwait Company for Process Plant Con,PR,Infrastructure - Road Construction with Bridges/Underpass,6600000.0,9030,5888.478260869566,2284,159,4046,New,43043478.26086957,49659.782608695656,1.5,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113659,HO,2021,13659,FAC,EN,OT,2021-03-05,2026-12-31 00:00:00,10.0,Abu Dhabi,Lockton Companies I'ntl Ltd. - Dubai Br.,Emirates Ins. Co.,Abu Dhabi Nat'l Oil Co.,PR,Miscellaneous,7092078.0,10224,6685.434782608696,2642,284,0,New,61670242.17391305,53987.608695652176,10.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
202113662,HO,2021,13662,FAC,EN,OT,2021-03-01,2025-12-31 00:00:00,15.0,Dubai,Marsh & Mclennan Companies,"Qatar Insurance Co., Dubai",Gunal Construction & Trading Co. Inc.,PR,Public Amunities - Hotels Above 50 floors,7118660.0,20353,10636.304347826088,5061,125,0,New,92852084.3478261,168426.52173913046,15.0,New,Expired,Materialized,,,,,,,,,,,,,,,,,,,
